"Tempo (s)","V1 (V)","V2 (V)"
"-1,748E-05","1,32","1,08"
"-1,744E-05","1,32","1,04"
"-1,74E-05","1,32","1,04"
"-1,736E-05","1,32","1,04"
"-1,732E-05","1,24","1,08"
"-1,728E-05","1,36","1,04"
"-1,724E-05","1,32","1,04"
"-1,72E-05","1,36",1
"-1,716E-05","1,36","1,08"
"-1,712E-05","1,32","1,04"
"-1,708E-05","1,36","1,04"
"-1,704E-05","1,28","1,04"
"-1,7E-05","1,36","1,08"
"-1,696E-05","1,32","1,08"
"-1,692E-05","1,28","1,08"
"-1,688E-05","1,32","1,08"
"-1,684E-05","1,28","1,08"
"-1,68E-05","1,28","1,12"
"-1,676E-05","1,32",1
"-1,672E-05","1,32","1,08"
"-1,668E-05","1,32","1,04"
"-1,664E-05","1,36","1,08"
"-1,66E-05","1,28","1,08"
"-1,656E-05","1,32","1,08"
"-1,652E-05","1,32","1,08"
"-1,648E-05","1,28","1,08"
"-1,644E-05","1,32","1,08"
"-1,64E-05","1,36","1,08"
"-1,636E-05","1,28","1,08"
"-1,632E-05","1,28","1,04"
"-1,628E-05","1,24","1,04"
"-1,624E-05","1,28","1,12"
"-1,62E-05","1,32","1,08"
"-1,616E-05","1,32","1,08"
"-1,612E-05","1,28","1,08"
"-1,608E-05","1,28","1,08"
"-1,604E-05","1,28","1,08"
"-1,6E-05","1,28","1,08"
"-1,596E-05","1,32","1,08"
"-1,592E-05","1,32","1,08"
"-1,588E-05","1,32","1,08"
"-1,584E-05","1,28","1,04"
"-1,58E-05","1,28","1,08"
"-1,576E-05","1,28","1,08"
"-1,572E-05","1,24","1,04"
"-1,568E-05","1,28","1,08"
"-1,564E-05","1,28","1,12"
"-1,56E-05","1,24","1,12"
"-1,556E-05","1,28","1,12"
"-1,552E-05","1,2","1,08"
"-1,548E-05","1,24","1,08"
"-1,544E-05","1,28","1,08"
"-1,54E-05","1,24","1,08"
"-1,536E-05","1,28","1,08"
"-1,532E-05","1,24","1,08"
"-1,528E-05","1,24","1,08"
"-1,524E-05","1,24","1,08"
"-1,52E-05","1,24","1,12"
"-1,516E-05","1,2","1,12"
"-1,512E-05","1,24","1,04"
"-1,508E-05","1,24","1,08"
"-1,50399999999999E-05","1,24","1,08"
"-1,49999999999999E-05","1,24","1,08"
"-1,49599999999999E-05","1,2","1,08"
"-1,492E-05","1,24","1,08"
"-1,488E-05","1,2","1,08"
"-1,484E-05","1,2","1,08"
"-1,48E-05","1,2","1,08"
"-1,476E-05","1,2","1,12"
"-1,472E-05","1,2","1,08"
"-1,468E-05","1,16","1,12"
"-1,464E-05","1,16","1,08"
"-1,46E-05","1,2","1,12"
"-1,456E-05","1,2","1,12"
"-1,452E-05","1,24","1,08"
"-1,448E-05","1,2","1,12"
"-1,444E-05","1,2","1,04"
"-1,44E-05","1,16","1,12"
"-1,436E-05","1,16","1,08"
"-1,43199999999999E-05","1,16","1,12"
"-1,42799999999999E-05","1,16","1,04"
"-1,424E-05","1,2","1,04"
"-1,42E-05","1,16","1,08"
"-1,416E-05","1,16","1,08"
"-1,412E-05","1,16","1,08"
"-1,408E-05","1,2","1,08"
"-1,404E-05","1,16","1,08"
"-1,4E-05","1,16","1,12"
"-1,396E-05","1,12","1,12"
"-1,392E-05","1,16","1,12"
"-1,388E-05","1,12","1,08"
"-1,384E-05","1,16","1,12"
"-1,38E-05","1,16","1,12"
"-1,376E-05","1,12","1,12"
"-1,372E-05","1,12","1,08"
"-1,368E-05","1,12","1,08"
"-1,364E-05","1,12","1,08"
"-1,35999999999999E-05","1,16","1,08"
"-1,35599999999999E-05","1,08","1,12"
"-1,352E-05","1,12","1,12"
"-1,348E-05","1,12","1,12"
"-1,344E-05","1,08","1,08"
"-1,34E-05","1,12","1,08"
"-1,336E-05","1,08","1,12"
"-1,332E-05","1,08","1,12"
"-1,328E-05","1,12","1,08"
"-1,324E-05","1,12","1,04"
"-1,32E-05","1,04","1,12"
"-1,316E-05","1,08","1,08"
"-1,312E-05","1,12","1,08"
"-1,308E-05","1,04","1,12"
"-1,304E-05","1,04","1,08"
"-1,3E-05","1,12","1,08"
"-1,296E-05","1,04","1,08"
"-1,29199999999999E-05","1,08","1,08"
"-1,28799999999999E-05","1,04","1,08"
"-1,28399999999999E-05","1,04","1,12"
"-1,28E-05","1,04","1,08"
"-1,276E-05","1,04","1,12"
"-1,272E-05","1,04","1,08"
"-1,268E-05","1,08","1,08"
"-1,264E-05","1,04","1,12"
"-1,26E-05","1,04","1,08"
"-1,256E-05","1,04","1,08"
"-1,252E-05",1,"1,08"
"-1,248E-05","1,08","1,08"
"-1,244E-05","1,04","1,12"
"-1,24E-05","1,04","1,08"
"-1,236E-05",1,"1,08"
"-1,232E-05",1,"1,12"
"-1,228E-05","1,04","1,08"
"-1,224E-05",1,"1,12"
"-1,21999999999999E-05",1,"1,08"
"-1,21599999999999E-05","1,04","1,08"
"-1,212E-05",1,"1,08"
"-1,208E-05","0,96","1,04"
"-1,204E-05","0,96","1,08"
"-1,2E-05","1,04","1,08"
"-1,196E-05","1,04","1,12"
"-1,192E-05",1,"1,12"
"-1,188E-05",1,"1,08"
"-1,184E-05",1,"1,08"
"-1,18E-05",1,"1,08"
"-1,176E-05","0,96","1,04"
"-1,172E-05",1,"1,08"
"-1,168E-05",1,"1,12"
"-1,164E-05","0,92","1,08"
"-1,16E-05",1,"1,12"
"-1,156E-05","0,92","1,08"
"-1,152E-05","0,96","1,12"
"-1,14799999999999E-05","0,96","1,08"
"-1,14399999999999E-05","0,96","1,08"
"-1,14E-05","0,92","1,08"
"-1,136E-05","0,96","1,04"
"-1,132E-05","0,92","1,04"
"-1,128E-05","0,92","1,08"
"-1,124E-05","0,96","1,12"
"-1,12E-05","0,96","1,04"
"-1,116E-05","0,96","1,08"
"-1,112E-05","0,92","1,04"
"-1,108E-05","0,92","1,08"
"-1,104E-05","0,92","1,08"
"-1,1E-05","0,88","1,04"
"-1,096E-05","0,88","1,08"
"-1,092E-05","0,92","1,08"
"-1,088E-05","0,92","1,08"
"-1,084E-05","0,88","1,04"
"-1,07999999999999E-05","0,88","1,08"
"-1,07599999999999E-05","0,92","1,08"
"-1,07199999999999E-05","0,84","1,08"
"-1,068E-05","0,92","1,08"
"-1,064E-05","0,92","1,04"
"-1,06E-05","0,96","1,04"
"-1,056E-05","0,88","1,04"
"-1,052E-05","0,88","1,04"
"-1,048E-05","0,88","1,08"
"-1,044E-05","0,88","1,08"
"-1,04E-05","0,92","1,04"
"-1,036E-05","0,96","1,08"
"-1,032E-05","0,92","1,04"
"-1,028E-05","0,88","1,04"
"-1,024E-05","0,88","1,12"
"-1,02E-05","0,84","1,04"
"-1,016E-05","0,84","1,04"
"-1,012E-05","0,84","1,04"
"-1,00799999999999E-05","0,88",1
"-1,00399999999999E-05","0,84","1,08"
"-9,99999999999999E-06","0,84","1,08"
"-9,96E-06","0,88","1,08"
"-9,92E-06","0,88","1,04"
"-9,88E-06","0,84","1,08"
"-9,84E-06","0,84","1,08"
"-9,8E-06","0,88",1
"-9,76E-06","0,84","1,04"
"-9,72E-06","0,84","1,08"
"-9,68E-06","0,84","1,08"
"-9,64E-06","0,84",1
"-9,6E-06","0,84","1,04"
"-9,56E-06","0,84","1,08"
"-9,52E-06","0,8","1,04"
"-9,48E-06","0,84","1,04"
"-9,44E-06","0,88","1,04"
"-9,4E-06","0,8","1,04"
"-9,35999999999999E-06","0,84",1
"-9,31999999999999E-06","0,88","1,04"
"-9,28E-06","0,88","1,04"
"-9,24E-06","0,84",1
"-9,2E-06","0,8",1
"-9,16E-06","0,84",1
"-9,12E-06","0,8","1,04"
"-9,08E-06","0,84",1
"-9,04E-06","0,84",1
-9E-06,"0,8","1,04"
"-8,96E-06","0,84","1,04"
"-8,92E-06","0,8","1,04"
"-8,88E-06","0,84","1,04"
"-8,84E-06","0,84","1,04"
"-8,8E-06","0,8","1,08"
"-8,76E-06","0,8","1,04"
"-8,72E-06","0,88","1,04"
"-8,67999999999999E-06","0,84",1
"-8,63999999999999E-06","0,84",1
"-8,59999999999999E-06","0,84",1
"-8,56E-06","0,84","1,04"
"-8,52E-06","0,8","1,04"
"-8,48E-06","0,8","1,04"
"-8,44E-06","0,84","1,04"
"-8,4E-06","0,76","0,96"
"-8,36E-06","0,76",1
"-8,32E-06","0,8","1,04"
"-8,28E-06","0,84",1
"-8,24E-06","0,8","1,04"
"-8,2E-06","0,84",1
"-8,16E-06","0,8","1,04"
"-8,12E-06","0,8",1
"-8,08E-06","0,8","1,04"
"-8,04E-06","0,8",1
-8E-06,"0,84",1
"-7,95999999999999E-06","0,84",1
"-7,91999999999999E-06","0,84","1,04"
"-7,87999999999999E-06","0,76",1
"-7,84E-06","0,84",1
"-7,8E-06","0,8",1
"-7,76E-06","0,84",1
"-7,72E-06","0,84","1,04"
"-7,68E-06","0,84",1
"-7,64E-06","0,84","1,04"
"-7,6E-06","0,76",1
"-7,56E-06","0,84",1
"-7,52E-06","0,8",1
"-7,48E-06","0,84","1,04"
"-7,44E-06","0,84",1
"-7,4E-06","0,88",1
"-7,36E-06","0,8",1
"-7,32E-06","0,76","0,96"
"-7,28E-06","0,84",1
"-7,23999999999999E-06","0,84",1
"-7,19999999999999E-06","0,8",1
"-7,15999999999999E-06","0,84","0,96"
"-7,12E-06","0,8","1,04"
"-7,08E-06","0,84",1
"-7,04E-06","0,8","0,96"
-7E-06,"0,76","0,96"
"-6,96E-06","0,84","0,96"
"-6,92E-06","0,84",1
"-6,88E-06","0,84","0,96"
"-6,84E-06","0,84",1
"-6,8E-06","0,8","0,96"
"-6,76E-06","0,76",1
"-6,72E-06","0,84",1
"-6,68E-06","0,84","0,96"
"-6,64E-06","0,88","0,92"
"-6,6E-06","0,84","0,96"
"-6,55999999999999E-06","0,8",1
"-6,51999999999999E-06","0,8","0,96"
"-6,47999999999999E-06","0,8","0,96"
"-6,43999999999999E-06","0,84",1
"-6,4E-06","0,88",1
"-6,36E-06","0,84","0,92"
"-6,32E-06","0,84","0,96"
"-6,28E-06","0,76",1
"-6,24E-06","0,8","0,96"
"-6,2E-06","0,88","0,96"
"-6,16E-06","0,8","0,96"
"-6,12E-06","0,88",1
"-6,08E-06","0,84",1
"-6,04E-06","0,88",1
-6E-06,"0,88","0,96"
"-5,96E-06","0,88","0,96"
"-5,92E-06","0,88",1
"-5,88E-06","0,88",1
"-5,83999999999999E-06","0,88","0,96"
"-5,79999999999999E-06","0,88","0,96"
"-5,75999999999999E-06","0,84","0,92"
"-5,71999999999999E-06","0,88","0,96"
"-5,68E-06","0,88",1
"-5,64E-06","0,92",1
"-5,6E-06","0,88",1
"-5,56E-06","0,84",1
"-5,52E-06","0,88","0,96"
"-5,48E-06","0,92","0,92"
"-5,44E-06","0,88",1
"-5,4E-06","0,84","0,92"
"-5,36E-06","0,92","0,92"
"-5,32E-06","0,88","0,96"
"-5,28E-06","0,88","0,96"
"-5,24E-06","0,88","0,96"
"-5,2E-06","0,92","0,96"
"-5,16E-06","0,88","0,96"
"-5,11999999999999E-06","0,92","0,96"
"-5,07999999999999E-06","0,96","0,96"
"-5,03999999999999E-06","0,88",1
"-4,99999999999999E-06","0,92","0,96"
"-4,96E-06","0,88","0,96"
"-4,92E-06","0,92",1
"-4,88E-06","0,88","0,96"
"-4,84E-06","0,96",1
"-4,8E-06","0,92","0,96"
"-4,76E-06","0,92","0,96"
"-4,72E-06","0,92","0,96"
"-4,68E-06","0,96","0,92"
"-4,64E-06","0,96","0,92"
"-4,6E-06","0,92","0,96"
"-4,56E-06","0,96","0,96"
"-4,52E-06","0,92","0,96"
"-4,48E-06","0,92","0,96"
"-4,43999999999999E-06","0,96","0,92"
"-4,39999999999999E-06","0,88","0,96"
"-4,35999999999999E-06","0,96",1
"-4,31999999999999E-06","0,96","0,96"
"-4,28E-06","0,96","0,92"
"-4,24E-06","0,96","0,92"
"-4,2E-06",1,"0,96"
"-4,16E-06","0,92","0,92"
"-4,12E-06","0,92","0,96"
"-4,08E-06","0,96","0,96"
"-4,04E-06",1,"0,92"
-4E-06,"0,96","0,92"
"-3,96E-06","0,96",1
"-3,92E-06","0,92","0,92"
"-3,88E-06","0,92","0,92"
"-3,84E-06",1,"0,96"
"-3,8E-06",1,"0,92"
"-3,76E-06",1,"0,92"
"-3,71999999999999E-06",1,"0,92"
"-3,67999999999999E-06","0,96","0,96"
"-3,63999999999999E-06","0,96","0,96"
"-3,59999999999999E-06","1,04","0,96"
"-3,56E-06","1,04","0,92"
"-3,52E-06","1,04","0,96"
"-3,48E-06",1,"0,92"
"-3,44E-06","1,04","0,96"
"-3,4E-06","1,04","0,92"
"-3,36E-06",1,"0,92"
"-3,32E-06","1,04","0,96"
"-3,28E-06","1,04","0,96"
"-3,24E-06","1,04","0,96"
"-3,2E-06","1,08","0,92"
"-3,16E-06","1,04","0,96"
"-3,12E-06","1,04","0,96"
"-3,08E-06","1,04","0,96"
"-3,04E-06","1,04","0,96"
"-2,99999999999999E-06","1,08","0,92"
"-2,95999999999999E-06","1,08","0,96"
"-2,91999999999999E-06","1,08","0,96"
"-2,87999999999999E-06","1,04","0,96"
"-2,84E-06","1,04","0,92"
"-2,8E-06",1,"0,96"
"-2,76E-06","1,08","0,96"
"-2,72E-06","1,08","0,96"
"-2,68E-06","1,12","0,96"
"-2,64E-06","1,08","0,92"
"-2,6E-06","1,08","0,96"
"-2,56E-06","1,08","0,96"
"-2,52E-06","1,04","0,96"
"-2,48E-06","1,12","0,96"
"-2,44E-06","1,16","0,96"
"-2,4E-06","1,08","0,92"
"-2,36E-06","1,12","0,92"
"-2,31999999999999E-06","1,08","0,96"
"-2,27999999999999E-06","1,08","0,96"
"-2,23999999999999E-06","1,08","0,96"
"-2,19999999999999E-06","1,12","0,92"
"-2,15999999999999E-06","1,16","0,96"
"-2,12E-06","1,12",1
"-2,08E-06","1,12","0,96"
"-2,04E-06","1,12","0,96"
-2E-06,"1,12",1
"-1,96E-06","1,16","1,04"
"-1,92E-06","1,16","0,92"
"-1,88E-06","1,2","0,96"
"-1,84E-06","1,12","0,96"
"-1,8E-06","1,16","0,92"
"-1,76E-06","1,12",1
"-1,72E-06","1,2","0,96"
"-1,68E-06","1,2",1
"-1,64E-06","1,16","0,96"
"-1,59999999999999E-06","1,24","0,96"
"-1,55999999999999E-06","1,12","0,96"
"-1,51999999999999E-06","1,16","0,96"
"-1,47999999999999E-06","1,12","0,96"
"-1,43999999999999E-06","1,12","0,92"
"-1,4E-06","1,2","0,96"
"-1,36E-06","1,2","0,96"
"-1,32E-06","1,16",1
"-1,28E-06","1,2","0,96"
"-1,24E-06","1,2","0,96"
"-1,2E-06","1,12","0,96"
"-1,16E-06","1,16","0,92"
"-1,12E-06","1,28","0,96"
"-1,08E-06","1,2",1
"-1,04E-06","1,2","0,92"
-1E-06,"1,2",1
"-9,60000000000004E-07","1,12","0,96"
"-9,20000000000004E-07","1,2",1
"-8,79999999999998E-07","1,2","1,04"
"-8,39999999999998E-07","1,2","0,96"
"-7,99999999999999E-07","1,2",1
"-7,59999999999999E-07","1,28","0,96"
"-7,19999999999999E-07","1,2",1
"-6,8E-07","1,2",1
"-6,4E-07","1,24",1
"-6,00000000000001E-07","1,24",1
"-5,60000000000001E-07","1,24","1,04"
"-5,20000000000001E-07","1,24",1
"-4,80000000000002E-07","1,28","0,96"
"-4,40000000000002E-07","1,2",1
"-4,00000000000002E-07","1,24",1
"-3,60000000000003E-07","1,28","0,96"
"-3,20000000000003E-07","1,32",1
"-2,80000000000004E-07","1,28",1
"-2,40000000000004E-07","1,28",1
"-1,99999999999998E-07","1,24",1
"-1,59999999999998E-07","1,28","0,96"
"-1,19999999999998E-07","1,28",1
"-7,99999999999992E-08","1,32",1
"-3,99999999999996E-08","1,28","0,96"
0,"1,28",1
"3,99999999999996E-08","1,28","1,04"
"7,99999999999992E-08","1,28",1
"1,19999999999998E-07","1,24","0,96"
"1,59999999999998E-07","1,24",1
"1,99999999999998E-07","1,28",1
"2,39999999999997E-07","1,28",1
"2,79999999999997E-07","1,32",1
"3,19999999999996E-07","1,28",1
"3,59999999999996E-07","1,24","0,96"
"3,99999999999996E-07","1,28",1
"4,39999999999995E-07","1,28",1
"4,79999999999995E-07","1,28",1
"5,20000000000001E-07","1,36",1
"5,60000000000001E-07","1,32",1
"6,00000000000001E-07","1,24",1
"6,4E-07","1,32",1
"6,8E-07","1,32",1
"7,19999999999999E-07","1,32",1
"7,59999999999999E-07","1,32","1,04"
"7,99999999999999E-07","1,24","1,04"
"8,39999999999998E-07","1,32",1
"8,79999999999998E-07","1,28","1,04"
"9,19999999999998E-07","1,32","1,04"
"9,59999999999997E-07","1,32",1
"9,99999999999997E-07","1,32","0,96"
"1,03999999999999E-06","1,32",1
"1,07999999999999E-06","1,32","1,04"
"1,11999999999999E-06","1,32","1,04"
"1,15999999999999E-06","1,24","1,04"
"1,19999999999999E-06","1,36","1,04"
"1,24E-06","1,32","0,96"
"1,28E-06","1,32","1,04"
"1,32E-06","1,32",1
"1,36E-06","1,28",1
"1,4E-06","1,36",1
"1,43999999999999E-06","1,24","1,04"
"1,47999999999999E-06","1,32","1,04"
"1,51999999999999E-06","1,4",1
"1,55999999999999E-06","1,36",1
"1,59999999999999E-06","1,36",1
"1,63999999999999E-06","1,32","1,04"
"1,67999999999999E-06","1,32","1,04"
"1,71999999999999E-06","1,28","1,04"
"1,75999999999999E-06","1,32",1
"1,79999999999999E-06","1,32","1,04"
"1,83999999999999E-06","1,32",1
"1,87999999999999E-06","1,32","1,04"
"1,92E-06","1,28","1,08"
"1,96E-06","1,32",1
2E-06,"1,32","1,04"
"2,04E-06","1,32","1,08"
"2,08E-06","1,36","1,04"
"2,12E-06","1,32","1,08"
"2,15999999999999E-06","1,28","1,04"
"2,19999999999999E-06","1,32","1,04"
"2,23999999999999E-06","1,32","1,08"
"2,27999999999999E-06","1,36","1,04"
"2,31999999999999E-06","1,36","1,04"
"2,35999999999999E-06","1,32","1,12"
"2,39999999999999E-06","1,32","1,04"
"2,43999999999999E-06","1,32","1,08"
"2,47999999999999E-06","1,28","1,08"
"2,51999999999999E-06","1,28","1,04"
"2,55999999999999E-06","1,36","1,04"
"2,59999999999999E-06","1,4","1,04"
"2,64E-06","1,36","1,04"
"2,68E-06","1,32","1,08"
"2,72E-06","1,32","1,04"
"2,76E-06","1,32","1,08"
"2,8E-06","1,32","1,04"
"2,84E-06","1,36","1,04"
"2,87999999999999E-06","1,28","1,08"
"2,91999999999999E-06","1,32","1,04"
"2,95999999999999E-06","1,32","1,04"
"2,99999999999999E-06","1,32","1,08"
"3,03999999999999E-06","1,36","1,08"
"3,07999999999999E-06","1,36","1,08"
"3,11999999999999E-06","1,28","1,04"
"3,15999999999999E-06","1,32","1,04"
"3,19999999999999E-06","1,32","1,04"
"3,23999999999999E-06","1,28","1,04"
"3,27999999999999E-06","1,28","1,08"
"3,32E-06","1,28","1,08"
"3,36E-06","1,32","1,08"
"3,4E-06","1,32","1,08"
"3,44E-06","1,24","1,08"
"3,48E-06","1,28","1,04"
"3,52E-06","1,28","1,08"
"3,56E-06","1,28","1,08"
"3,59999999999999E-06","1,4","1,08"
"3,63999999999999E-06","1,36","1,08"
"3,67999999999999E-06","1,32","1,08"
"3,71999999999999E-06","1,28","1,08"
"3,75999999999999E-06","1,32","1,08"
"3,79999999999999E-06","1,24","1,08"
"3,83999999999999E-06","1,32","1,08"
"3,87999999999999E-06","1,28","1,04"
"3,91999999999999E-06","1,28","1,12"
"3,95999999999999E-06","1,28","1,04"
"3,99999999999999E-06","1,24","1,12"
"4,04E-06","1,28","1,08"
"4,08E-06","1,28","1,08"
"4,12E-06","1,24","1,08"
"4,16E-06","1,28","1,08"
"4,2E-06","1,28","1,12"
"4,24E-06","1,28","1,08"
"4,28E-06","1,24","1,12"
"4,31999999999999E-06","1,28","1,08"
"4,35999999999999E-06","1,28","1,12"
"4,39999999999999E-06","1,28","1,08"
"4,43999999999999E-06","1,24","1,12"
"4,47999999999999E-06","1,28","1,08"
"4,51999999999999E-06","1,2","1,08"
"4,55999999999999E-06","1,2","1,04"
"4,59999999999999E-06","1,28","1,12"
"4,63999999999999E-06","1,24","1,12"
"4,67999999999999E-06","1,24","1,08"
"4,71999999999999E-06","1,28","1,04"
"4,76E-06","1,24","1,08"
"4,8E-06","1,24","1,08"
"4,84E-06","1,2","1,08"
"4,88E-06","1,2","1,12"
"4,92E-06","1,24","1,08"
"4,96E-06","1,28","1,08"
"4,99999999999999E-06","1,24","1,04"
"5,03999999999999E-06","1,16","1,12"
"5,07999999999999E-06","1,2","1,08"
"5,11999999999999E-06","1,16","1,12"
"5,15999999999999E-06","1,2","1,08"
"5,19999999999999E-06","1,24","1,12"
"5,23999999999999E-06","1,24","1,08"
"5,27999999999999E-06","1,24","1,08"
"5,31999999999999E-06","1,2","1,12"
"5,35999999999999E-06","1,24","1,08"
"5,39999999999999E-06","1,16","1,12"
"5,44E-06","1,2","1,08"
"5,48E-06","1,2","1,12"
"5,52E-06","1,2","1,08"
"5,56E-06","1,2","1,08"
"5,6E-06","1,16","1,12"
"5,64E-06","1,16","1,04"
"5,68E-06","1,2","1,12"
"5,71999999999999E-06","1,2","1,08"
"5,75999999999999E-06","1,2","1,08"
"5,79999999999999E-06","1,2","1,04"
"5,83999999999999E-06","1,2","1,12"
"5,87999999999999E-06","1,16","1,12"
"5,91999999999999E-06","1,16","1,08"
"5,95999999999999E-06","1,16","1,12"
"5,99999999999999E-06","1,16","1,12"
"6,03999999999999E-06","1,2","1,12"
"6,07999999999999E-06","1,12","1,12"
"6,11999999999999E-06","1,12","1,08"
"6,16E-06","1,16","1,08"
"6,2E-06","1,16","1,08"
"6,24E-06","1,16","1,12"
"6,28E-06","1,2","1,12"
"6,32E-06","1,16","1,16"
"6,36E-06","1,12","1,08"
"6,4E-06","1,12","1,12"
"6,43999999999999E-06","1,08","1,08"
"6,47999999999999E-06","1,12","1,08"
"6,51999999999999E-06","1,12","1,08"
"6,55999999999999E-06","1,12","1,08"
"6,59999999999999E-06","1,12","1,04"
"6,63999999999999E-06","1,08","1,12"
"6,67999999999999E-06","1,08","1,08"
"6,71999999999999E-06","1,04","1,08"
"6,75999999999999E-06","1,08","1,12"
"6,79999999999999E-06","1,12","1,04"
"6,83999999999999E-06","1,08","1,08"
"6,88E-06","1,08","1,08"
"6,92E-06","1,08","1,08"
"6,96E-06","1,04","1,08"
7E-06,"1,04","1,08"
"7,04E-06","1,08","1,08"
"7,08E-06","1,04","1,12"
"7,12E-06","1,08","1,08"
"7,15999999999999E-06","1,04","1,08"
"7,19999999999999E-06","1,08","1,08"
"7,23999999999999E-06","1,04","1,12"
"7,27999999999999E-06",1,"1,12"
"7,31999999999999E-06","1,04","1,08"
"7,35999999999999E-06","1,04","1,08"
"7,39999999999999E-06",1,"1,08"
"7,43999999999999E-06","1,04","1,04"
"7,47999999999999E-06",1,"1,12"
"7,51999999999999E-06","1,04","1,12"
"7,56E-06","1,04","1,08"
"7,6E-06","1,08","1,08"
"7,64E-06","1,08","1,08"
"7,68E-06",1,"1,08"
"7,72E-06",1,"1,12"
"7,76E-06",1,"1,08"
"7,8E-06","1,04","1,08"
"7,84E-06","1,08","1,04"
"7,87999999999999E-06",1,"1,08"
"7,91999999999999E-06","1,04","1,08"
"7,95999999999999E-06",1,"1,12"
"7,99999999999999E-06",1,"1,08"
"8,03999999999999E-06",1,"1,12"
"8,07999999999999E-06",1,"1,08"
"8,11999999999999E-06",1,"1,12"
"8,15999999999999E-06","0,96","1,12"
"8,19999999999999E-06",1,"1,04"
"8,23999999999999E-06",1,"1,12"
"8,28E-06",1,"1,08"
"8,32E-06","0,96","1,08"
"8,36E-06",1,"1,08"
"8,4E-06",1,"1,04"
"8,44E-06","1,04","1,08"
"8,48E-06",1,"1,04"
"8,52E-06","0,92","1,08"
"8,56E-06",1,"1,04"
"8,59999999999999E-06","0,96","1,08"
"8,63999999999999E-06","0,96","1,08"
"8,67999999999999E-06","0,96","1,12"
"8,71999999999999E-06","0,92","1,08"
"8,75999999999999E-06","0,92","1,04"
"8,79999999999999E-06","0,88","1,08"
"8,83999999999999E-06","0,96","1,08"
"8,87999999999999E-06",1,"1,04"
"8,91999999999999E-06","0,92","1,08"
"8,95999999999999E-06","0,92","1,04"
9E-06,"0,88","1,08"
"9,04E-06","0,92","1,08"
"9,08E-06","0,88","1,08"
"9,12E-06","0,92","1,08"
"9,16E-06","0,96","1,04"
"9,2E-06","0,92","1,08"
"9,24E-06","0,92","1,04"
"9,28E-06","0,92","1,08"
"9,31999999999999E-06","0,92","1,04"
"9,35999999999999E-06","0,88","1,08"
"9,39999999999999E-06","0,92","1,08"
"9,43999999999999E-06","0,96","1,04"
"9,47999999999999E-06","0,92","1,08"
"9,51999999999999E-06","0,88","1,04"
"9,55999999999999E-06","0,84","1,08"
"9,59999999999999E-06","0,92","1,04"
"9,63999999999999E-06","0,88",1
"9,68E-06","0,88","1,08"
"9,72E-06","0,92","1,04"
"9,76E-06","0,88","1,04"
"9,8E-06","0,88","1,08"
"9,84E-06","0,84","1,04"
"9,88E-06","0,84","1,04"
"9,92E-06","0,88","1,08"
"9,96E-06","0,88","1,04"
"9,99999999999999E-06","0,92","1,08"
"1,00399999999999E-05","0,88","1,04"
"1,00799999999999E-05","0,84","1,04"
"1,01199999999999E-05","0,88","1,08"
"1,01599999999999E-05","0,84","1,08"
"1,01999999999999E-05","0,88","1,04"
"1,02399999999999E-05","0,84",1
"1,02799999999999E-05","0,84","1,04"
"1,03199999999999E-05","0,84","1,04"
"1,03599999999999E-05","0,84","1,04"
"1,04E-05","0,84","1,04"
"1,044E-05","0,84",1
"1,048E-05","0,84","1,04"
"1,052E-05","0,84",1
"1,056E-05","0,88",1
"1,06E-05","0,84","1,04"
"1,064E-05","0,84",1
"1,068E-05","0,84",1
"1,07199999999999E-05","0,88",1
"1,07599999999999E-05","0,88",1
"1,07999999999999E-05","0,8","1,04"
"1,08399999999999E-05","0,84","1,04"
"1,08799999999999E-05","0,8","1,04"
"1,09199999999999E-05","0,84","1,04"
"1,09599999999999E-05","0,8","1,04"
"1,09999999999999E-05","0,84","1,04"
"1,10399999999999E-05","0,84","1,04"
"1,108E-05","0,84",1
"1,11199999999999E-05","0,8","1,04"
"1,116E-05","0,84","1,04"
"1,11999999999999E-05","0,8",1
"1,124E-05","0,8","1,04"
"1,12799999999999E-05","0,84","1,04"
"1,132E-05","0,84","1,08"
"1,13599999999999E-05","0,8",1
"1,14E-05","0,84",1
"1,144E-05","0,8","1,04"
"1,14799999999999E-05","0,88",1
"1,152E-05","0,84","1,04"
"1,15599999999999E-05","0,84",1
"1,16E-05","0,88","1,04"
"1,16399999999999E-05","0,8",1
"1,168E-05","0,76",1
"1,17199999999999E-05","0,8",1
"1,176E-05","0,8",1
"1,17999999999999E-05","0,84","1,04"
"1,184E-05","0,8",1
"1,18799999999999E-05","0,8","1,04"
"1,192E-05","0,8",1
"1,19599999999999E-05","0,84",1
"1,2E-05","0,8","1,04"
"1,20399999999999E-05","0,8","0,96"
"1,208E-05","0,84","1,04"
"1,21199999999999E-05","0,84",1
"1,21599999999999E-05","0,84","1,04"
"1,22E-05","0,8",1
"1,22399999999999E-05","0,8",1
"1,228E-05","0,84",1
"1,23199999999999E-05","0,84",1
"1,236E-05","0,84","1,04"
"1,23999999999999E-05","0,88","0,96"
"1,244E-05","0,8",1
"1,24799999999999E-05","0,8","0,96"
"1,252E-05","0,84",1
"1,25599999999999E-05","0,84","1,04"
"1,26E-05","0,8","0,96"
"1,26399999999999E-05","0,8","0,96"
"1,268E-05","0,8","0,96"
"1,27199999999999E-05","0,8","0,96"
"1,276E-05","0,8","0,96"
