"Tempo (s)","V1 (V)","V2 (V)"
-5E-05,"0,88","1,08"
"-4,996E-05","0,88","1,04"
"-4,992E-05","0,84","1,04"
"-4,988E-05","0,84","1,04"
"-4,984E-05","0,88","1,04"
"-4,98E-05","0,88",1
"-4,976E-05","0,84",1
"-4,972E-05","0,84","1,04"
"-4,968E-05","0,88","1,04"
"-4,964E-05","0,88",1
"-4,96E-05","0,88","0,96"
"-4,956E-05","0,88","1,04"
"-4,952E-05","0,84",1
"-4,948E-05","0,84",1
"-4,944E-05","0,8","1,04"
"-4,94E-05","0,84","1,04"
"-4,936E-05","0,8","1,04"
"-4,932E-05","0,88","1,04"
"-4,928E-05","0,84","1,04"
"-4,924E-05","0,84","1,08"
"-4,92E-05","0,84","1,04"
"-4,916E-05","0,84","1,04"
"-4,912E-05","0,84","1,04"
"-4,908E-05","0,84","1,04"
"-4,904E-05","0,8","1,04"
"-4,9E-05","0,84","1,04"
"-4,896E-05","0,84",1
"-4,892E-05","0,84","0,96"
"-4,888E-05","0,76","1,04"
"-4,884E-05","0,84",1
"-4,88E-05","0,84",1
"-4,876E-05","0,8",1
"-4,872E-05","0,84","0,96"
"-4,868E-05","0,8",1
"-4,864E-05","0,8",1
"-4,86E-05","0,84",1
"-4,856E-05","0,76",1
"-4,852E-05","0,88","0,96"
"-4,848E-05","0,8","0,96"
"-4,844E-05","0,84","0,96"
"-4,84E-05","0,84",1
"-4,836E-05","0,8",1
"-4,832E-05","0,84",1
"-4,828E-05","0,84","1,04"
"-4,824E-05","0,88","0,96"
"-4,82E-05","0,84","1,04"
"-4,816E-05","0,84",1
"-4,812E-05","0,84",1
"-4,808E-05","0,88",1
"-4,804E-05","0,84",1
"-4,8E-05","0,88","0,96"
"-4,796E-05","0,84",1
"-4,792E-05","0,88",1
"-4,788E-05","0,84","0,96"
"-4,784E-05","0,8",1
"-4,78E-05","0,84",1
"-4,776E-05","0,84",1
"-4,772E-05","0,88",1
"-4,768E-05","0,88",1
"-4,764E-05","0,84","0,96"
"-4,76E-05","0,8","0,96"
"-4,756E-05","0,84",1
"-4,752E-05","0,84",1
"-4,748E-05","0,88","0,96"
"-4,744E-05","0,92",1
"-4,74E-05","0,88","0,96"
"-4,736E-05","0,84",1
"-4,732E-05","0,88",1
"-4,728E-05","0,84","0,92"
"-4,724E-05","0,88","0,96"
"-4,72E-05","0,96","0,96"
"-4,716E-05","0,96",1
"-4,712E-05","0,88",1
"-4,708E-05","0,84",1
"-4,704E-05","0,88","0,96"
"-4,7E-05","0,88","0,96"
"-4,696E-05","0,92",1
"-4,692E-05","0,92","0,96"
"-4,688E-05","0,92","0,96"
"-4,684E-05","0,92","0,96"
"-4,68E-05","0,88","0,96"
"-4,676E-05","0,88","0,96"
"-4,672E-05","0,88","0,96"
"-4,668E-05","0,92",1
"-4,664E-05","0,96","0,96"
"-4,66E-05","0,92","0,96"
"-4,656E-05","0,92",1
"-4,652E-05","0,92","0,96"
"-4,648E-05","0,92","0,96"
"-4,644E-05","0,88","0,96"
"-4,64E-05","0,96","0,96"
"-4,636E-05","0,92","0,96"
"-4,632E-05","0,96",1
"-4,628E-05","0,92","0,96"
"-4,624E-05","0,96","0,96"
"-4,62E-05","0,96",1
"-4,616E-05","0,96","0,92"
"-4,612E-05","0,92","0,96"
"-4,608E-05","0,96","0,96"
"-4,604E-05","0,92","0,96"
"-4,6E-05","0,96","0,96"
"-4,596E-05","0,88","0,92"
"-4,592E-05","0,92",1
"-4,588E-05","0,96","0,96"
"-4,584E-05",1,"0,92"
"-4,58E-05",1,"0,96"
"-4,576E-05","0,92","0,96"
"-4,572E-05",1,"0,96"
"-4,568E-05","0,92","0,92"
"-4,564E-05","0,92","0,92"
"-4,56E-05","0,96","0,96"
"-4,556E-05","0,96","0,96"
"-4,552E-05","0,92",1
"-4,548E-05","0,92",1
"-4,544E-05","0,96","0,96"
"-4,54E-05","0,96","0,96"
"-4,536E-05","0,96",1
"-4,532E-05",1,1
"-4,528E-05",1,"0,92"
"-4,524E-05","0,96","0,96"
"-4,52E-05",1,"0,92"
"-4,516E-05","0,96","0,96"
"-4,512E-05","0,96","0,96"
"-4,508E-05",1,"0,96"
"-4,504E-05",1,"0,96"
"-4,5E-05","0,96","0,96"
"-4,496E-05",1,"0,96"
"-4,492E-05","0,92","0,96"
"-4,488E-05",1,"0,96"
"-4,484E-05",1,"0,96"
"-4,48E-05",1,"0,96"
"-4,476E-05","1,04","0,92"
"-4,472E-05",1,"0,96"
"-4,468E-05","0,96","0,96"
"-4,464E-05",1,1
"-4,46E-05",1,"0,96"
"-4,456E-05","1,08","0,96"
"-4,452E-05",1,"0,92"
"-4,448E-05",1,"0,96"
"-4,444E-05",1,"0,96"
"-4,44E-05","0,96","0,96"
"-4,436E-05",1,"0,96"
"-4,432E-05","1,04","0,96"
"-4,428E-05","1,04","1,04"
"-4,424E-05",1,"0,96"
"-4,42E-05","1,04",1
"-4,416E-05",1,"0,96"
"-4,412E-05","1,08","0,96"
"-4,408E-05","1,08",1
"-4,404E-05","1,04",1
"-4,4E-05","1,08","0,96"
"-4,396E-05","1,04","0,96"
"-4,392E-05","1,04","0,92"
"-4,388E-05","1,04",1
"-4,384E-05","1,08",1
"-4,38E-05","1,08",1
"-4,376E-05","1,04","0,92"
"-4,372E-05","1,08","0,96"
"-4,368E-05","1,04","0,96"
"-4,364E-05","1,04","0,96"
"-4,36E-05","1,04","0,96"
"-4,356E-05","1,12","0,96"
"-4,352E-05","1,08","0,92"
"-4,348E-05","1,04",1
"-4,344E-05","1,08","0,96"
"-4,34E-05","1,04",1
"-4,336E-05","1,08","0,96"
"-4,332E-05","1,04","0,96"
"-4,328E-05","1,08","0,96"
"-4,324E-05","1,08","0,96"
"-4,32E-05","1,08",1
"-4,316E-05","1,08","0,96"
"-4,312E-05","1,08","0,96"
"-4,308E-05","1,12","0,96"
"-4,304E-05","1,04","0,96"
"-4,3E-05","1,12",1
"-4,296E-05","1,12","0,92"
"-4,292E-05","1,08","0,96"
"-4,288E-05","1,12",1
"-4,284E-05","1,04","0,96"
"-4,28E-05","1,08","0,96"
"-4,276E-05","1,12","0,96"
"-4,272E-05","1,12","0,96"
"-4,268E-05","1,12",1
"-4,264E-05","1,16",1
"-4,26E-05","1,16","0,96"
"-4,256E-05","1,08",1
"-4,252E-05","1,12","0,96"
"-4,248E-05","1,16","0,96"
"-4,244E-05","1,08",1
"-4,24E-05","1,16","0,96"
"-4,236E-05","1,12","0,96"
"-4,232E-05","1,16","0,96"
"-4,228E-05","1,12",1
"-4,224E-05","1,12","0,96"
"-4,22E-05","1,2",1
"-4,216E-05","1,12","0,96"
"-4,212E-05","1,12","0,92"
"-4,208E-05","1,12","0,96"
"-4,204E-05","1,16","0,96"
"-4,2E-05","1,08","0,96"
"-4,196E-05","1,16","0,92"
"-4,192E-05","1,16","0,96"
"-4,188E-05","1,16","0,96"
"-4,184E-05","1,2","0,96"
"-4,18E-05","1,16",1
"-4,176E-05","1,2","0,96"
"-4,172E-05","1,12",1
"-4,168E-05","1,16",1
"-4,164E-05","1,24",1
"-4,16E-05","1,16",1
"-4,156E-05","1,2",1
"-4,152E-05","1,16","0,96"
"-4,148E-05","1,12",1
"-4,144E-05","1,2","0,96"
"-4,14E-05","1,16","0,96"
"-4,136E-05","1,2",1
"-4,132E-05","1,16",1
"-4,128E-05","1,2","1,04"
"-4,124E-05","1,16","1,04"
"-4,12E-05","1,2",1
"-4,116E-05","1,2",1
"-4,112E-05","1,2","0,96"
"-4,108E-05","1,24","1,04"
"-4,104E-05","1,2","0,96"
"-4,1E-05","1,2","0,96"
"-4,096E-05","1,16",1
"-4,092E-05","1,2","0,96"
"-4,088E-05","1,24","0,96"
"-4,084E-05","1,2","0,96"
"-4,08E-05","1,24",1
"-4,076E-05","1,24","0,96"
"-4,072E-05","1,16","1,04"
"-4,068E-05","1,2",1
"-4,064E-05","1,24",1
"-4,06E-05","1,24",1
"-4,056E-05","1,2",1
"-4,052E-05","1,2","0,96"
"-4,048E-05","1,2","1,04"
"-4,044E-05","1,24",1
"-4,04E-05","1,2",1
"-4,036E-05","1,24",1
"-4,032E-05","1,28",1
"-4,028E-05","1,2",1
"-4,024E-05","1,28",1
"-4,02E-05","1,2",1
"-4,016E-05","1,24","1,04"
"-4,012E-05","1,2",1
"-4,008E-05","1,24","1,04"
"-4,004E-05","1,24","1,04"
-4E-05,"1,28","1,04"
"-3,996E-05","1,28",1
"-3,992E-05","1,24",1
"-3,988E-05","1,28","1,04"
"-3,984E-05","1,24",1
"-3,98E-05","1,28",1
"-3,976E-05","1,28","1,04"
"-3,972E-05","1,24",1
"-3,968E-05","1,24",1
"-3,964E-05","1,28",1
"-3,96E-05","1,28",1
"-3,956E-05","1,28","1,04"
"-3,952E-05","1,32","1,04"
"-3,948E-05","1,28","1,04"
"-3,944E-05","1,28","1,04"
"-3,94E-05","1,32",1
"-3,936E-05","1,24",1
"-3,932E-05","1,28",1
"-3,928E-05","1,32",1
"-3,924E-05","1,32","1,04"
"-3,92E-05","1,32","1,04"
"-3,916E-05","1,28","1,04"
"-3,912E-05","1,32","1,04"
"-3,908E-05","1,28","1,08"
"-3,904E-05","1,32","1,04"
"-3,9E-05","1,36","1,04"
"-3,896E-05","1,32","1,04"
"-3,892E-05","1,36","1,04"
"-3,888E-05","1,28","1,04"
"-3,884E-05","1,28",1
"-3,88E-05","1,32","1,04"
"-3,876E-05","1,32","1,04"
"-3,872E-05","1,36","1,04"
"-3,868E-05","1,28","1,04"
"-3,864E-05","1,28",1
"-3,86E-05","1,28","1,04"
"-3,856E-05","1,28","1,04"
"-3,852E-05","1,32","1,04"
"-3,848E-05","1,32","1,04"
"-3,844E-05","1,32",1
"-3,84E-05","1,28","1,04"
"-3,836E-05","1,24",1
"-3,832E-05","1,28","1,04"
"-3,828E-05","1,32","1,04"
"-3,824E-05","1,32","1,04"
"-3,82E-05","1,32","1,04"
"-3,816E-05","1,32","1,08"
"-3,812E-05","1,28","1,04"
"-3,808E-05","1,28",1
"-3,804E-05","1,28","1,04"
"-3,8E-05","1,24","1,08"
"-3,796E-05","1,32","1,04"
"-3,792E-05","1,28","1,08"
"-3,788E-05","1,24",1
"-3,784E-05","1,24","1,08"
"-3,78E-05","1,24","1,08"
"-3,776E-05","1,24","1,08"
"-3,772E-05","1,28","1,04"
"-3,768E-05","1,28","1,04"
"-3,764E-05","1,24","1,08"
"-3,76E-05","1,28","1,08"
"-3,756E-05","1,28","1,08"
"-3,752E-05","1,28","1,04"
"-3,748E-05","1,24","1,08"
"-3,744E-05","1,28","1,04"
"-3,74E-05","1,28","1,08"
"-3,736E-05","1,28","1,04"
"-3,732E-05","1,24","1,08"
"-3,728E-05","1,2","1,04"
"-3,724E-05","1,16","1,08"
"-3,72E-05","1,24","1,08"
"-3,716E-05","1,24","1,08"
"-3,712E-05","1,2","1,08"
"-3,708E-05","1,2","1,04"
"-3,704E-05","1,24","1,08"
"-3,7E-05","1,2","1,12"
"-3,696E-05","1,2","1,12"
"-3,692E-05","1,24","1,04"
"-3,688E-05","1,24","1,08"
"-3,684E-05","1,24","1,04"
"-3,68E-05","1,2","1,04"
"-3,676E-05","1,24","1,08"
"-3,672E-05","1,2","1,08"
"-3,668E-05","1,28","1,04"
"-3,664E-05","1,28","1,08"
"-3,66E-05","1,2","1,08"
"-3,656E-05","1,2","1,04"
"-3,652E-05","1,16","1,12"
"-3,648E-05","1,2","1,08"
"-3,644E-05","1,2","1,12"
"-3,64E-05","1,2","1,12"
"-3,636E-05","1,2","1,08"
"-3,632E-05","1,2","1,12"
"-3,628E-05","1,16","1,08"
"-3,624E-05","1,2","1,08"
"-3,62E-05","1,16","1,08"
"-3,616E-05","1,2","1,08"
"-3,612E-05","1,2","1,12"
"-3,608E-05","1,2","1,12"
"-3,604E-05","1,24","1,08"
"-3,6E-05","1,2","1,08"
"-3,596E-05","1,12","1,08"
"-3,592E-05","1,24","1,12"
"-3,588E-05","1,16","1,08"
"-3,584E-05","1,16","1,08"
"-3,58E-05","1,2","1,08"
"-3,576E-05","1,12","1,08"
"-3,572E-05","1,16","1,08"
"-3,568E-05","1,16","1,04"
"-3,564E-05","1,16","1,04"
"-3,56E-05","1,16","1,08"
"-3,556E-05","1,2","1,12"
"-3,552E-05","1,16","1,04"
"-3,548E-05","1,16","1,12"
"-3,544E-05","1,16","1,04"
"-3,54E-05","1,16","1,08"
"-3,536E-05","1,12","1,04"
"-3,532E-05","1,2","1,08"
"-3,528E-05","1,16","1,12"
"-3,524E-05","1,2","1,12"
"-3,52E-05","1,12","1,12"
"-3,516E-05","1,16","1,08"
"-3,512E-05","1,08","1,08"
"-3,508E-05","1,16","1,08"
"-3,504E-05","1,2","1,08"
"-3,5E-05","1,12","1,12"
"-3,496E-05","1,16","1,08"
"-3,492E-05","1,16","1,08"
"-3,488E-05","1,12","1,04"
"-3,484E-05","1,12","1,04"
"-3,48E-05","1,16","1,04"
"-3,476E-05","1,12","1,12"
"-3,472E-05","1,12","1,08"
"-3,468E-05","1,16","1,08"
"-3,464E-05","1,08","1,12"
"-3,46E-05","1,12","1,08"
"-3,456E-05","1,08","1,08"
"-3,452E-05","1,12","1,04"
"-3,448E-05","1,12","1,08"
"-3,444E-05","1,16","1,08"
"-3,44E-05","1,08","1,08"
"-3,436E-05","1,12","1,12"
"-3,432E-05","1,16","1,08"
"-3,428E-05","1,08","1,08"
"-3,424E-05","1,12","1,08"
"-3,42E-05","1,12","1,08"
"-3,416E-05","1,08","1,08"
"-3,412E-05","1,08","1,04"
"-3,408E-05","1,04","1,12"
"-3,404E-05","1,04","1,04"
"-3,4E-05","1,08","1,12"
"-3,396E-05","1,12","1,04"
"-3,392E-05","1,08","1,04"
"-3,388E-05",1,"1,12"
"-3,384E-05","1,08","1,08"
"-3,38E-05","1,04","1,08"
"-3,376E-05","1,08","1,04"
"-3,372E-05","1,08","1,04"
"-3,368E-05","1,08","1,08"
"-3,364E-05","1,12","1,12"
"-3,36E-05","1,04","1,08"
"-3,356E-05","1,04","1,08"
"-3,352E-05",1,"1,08"
"-3,348E-05","1,04","1,04"
"-3,344E-05","1,04","1,08"
"-3,34E-05","1,08","1,12"
"-3,336E-05","1,08","1,08"
"-3,332E-05","1,04","1,08"
"-3,328E-05","1,04","1,04"
"-3,324E-05",1,"1,08"
"-3,32E-05","1,08","1,12"
"-3,316E-05","1,04","1,08"
"-3,312E-05","1,04","1,08"
"-3,308E-05","1,08","1,08"
"-3,304E-05",1,"1,08"
"-3,3E-05","1,04","1,08"
"-3,296E-05","1,04","1,12"
"-3,292E-05","1,04","1,04"
"-3,288E-05","1,08",1
"-3,284E-05",1,"1,08"
"-3,28E-05","1,04","1,08"
"-3,276E-05",1,"1,08"
"-3,272E-05",1,"1,04"
"-3,268E-05","1,04","1,08"
"-3,264E-05","1,04","1,08"
"-3,26E-05","1,04","1,04"
"-3,256E-05","0,96","1,04"
"-3,252E-05",1,"1,08"
"-3,248E-05",1,"1,04"
"-3,244E-05",1,"1,08"
"-3,24E-05",1,"1,08"
"-3,236E-05",1,"1,12"
"-3,232E-05","0,96","1,08"
"-3,228E-05","0,96","1,04"
"-3,224E-05","1,04","1,08"
"-3,22E-05","1,04","1,04"
"-3,216E-05",1,"1,08"
"-3,212E-05",1,"1,08"
"-3,208E-05","1,04","1,08"
"-3,204E-05","0,96","1,08"
"-3,2E-05","0,92","1,04"
"-3,196E-05",1,"1,12"
"-3,192E-05","0,96","1,04"
"-3,188E-05","0,96","1,04"
"-3,184E-05",1,"1,04"
"-3,18E-05","0,96","1,08"
"-3,176E-05","0,96","1,04"
"-3,172E-05","0,96","1,04"
"-3,168E-05","0,96","1,08"
"-3,164E-05","0,96","1,04"
"-3,16E-05","0,92","1,08"
"-3,156E-05","0,96","1,04"
"-3,152E-05","0,96","1,08"
"-3,148E-05","0,96","1,04"
"-3,144E-05","0,92",1
"-3,14E-05","0,96","1,08"
"-3,136E-05","0,96","1,04"
"-3,132E-05","0,96","1,04"
"-3,128E-05","0,92","1,04"
"-3,124E-05","0,92","1,08"
"-3,12E-05","0,96","1,08"
"-3,116E-05","0,92","1,04"
"-3,112E-05","0,96","1,04"
"-3,108E-05","0,92","1,04"
"-3,104E-05","0,96","1,08"
"-3,1E-05","0,96","1,08"
"-3,096E-05","0,84","1,08"
"-3,092E-05","0,92","1,04"
"-3,088E-05","0,96",1
"-3,084E-05","0,92","1,08"
"-3,08E-05","0,92","1,04"
"-3,076E-05","0,92","1,04"
"-3,072E-05","0,92",1
"-3,068E-05","0,96","1,08"
"-3,064E-05","0,88",1
"-3,06E-05","0,92","1,04"
"-3,056E-05","0,92","1,04"
"-3,052E-05","0,88","1,04"
"-3,048E-05","0,92","1,04"
"-3,044E-05","0,88","1,04"
"-3,04E-05","0,88","1,08"
"-3,036E-05","0,88","1,04"
"-3,032E-05","0,92",1
"-3,028E-05","0,92","1,04"
"-3,024E-05","0,84","1,04"
"-3,02E-05","0,92","1,04"
"-3,016E-05","0,92","1,04"
"-3,012E-05","0,84",1
"-3,008E-05","0,84","1,04"
"-3,004E-05","0,88","1,08"
-3E-05,"0,88",1
"-2,996E-05","0,84",1
"-2,992E-05","0,88","1,04"
"-2,988E-05","0,88",1
"-2,984E-05","0,84",1
"-2,98E-05","0,88","1,04"
